backers_count,final_status,amount,time_period,creation_till_launch,marker
0,0,300.0,30,3,0
11,0,3000.0,30,1,0
2,0,1400.0,20,10,0
3,0,1000.0,30,2,0
0,0,100.0,30,0,0
22,0,3000.0,25,85,0
1,1,10.0,30,2,0
1,0,4885.0,30,6,0
0,0,1000.0,30,2,0
5,1,250.0,30,4,0
3,0,500.0,30,64,0
2,0,5500.0,20,1,0
2,0,100.0,30,2,0
50,1,2000.0,30,44,0
7,0,25000.0,30,6,0
3,0,9000.0,60,45,0
121,0,12000.0,30,59,0
1,0,5000.0,30,4,0
2,0,7000.0,31,1,0
39,0,37500.0,30,2,0
5,0,1520.0,30,3,0
0,0,1000.0,30,2,0
0,0,50000.0,30,3,0
0,0,1000.0,30,4,0
0,0,7500.0,30,3,0
1,1,15.0,30,2,0
20,1,500.0,30,5,0
29,0,10000.0,21,25,0
2,0,500.0,30,1,0
215,1,15000.0,31,10,0
52,1,1750.0,10,3,0
3,0,2500.0,30,4,0
2,1,1.52,30,3,0
8,0,500.0,30,13,0
428,1,15000.0,30,19,0
61,0,50000.0,30,2,0
3,1,20.0,30,3,0
3,0,1000.0,30,2,0
3,0,2500.0,30,20,0
2,0,100000.0,60,18,0
2,0,5000.0,30,3,0
7,0,1200.0,20,5,0
1,0,500.0,30,2,0
1,0,1000.0,30,3,0
1,0,27.0,30,3,0
1,0,2500.0,30,2,0
371,1,15000.0,24,38,0
221,0,10000.0,28,42,0
3,0,7000.0,30,15,0
6,0,7000.0,31,8,0
37,1,2500.0,29,70,0
136,1,10200.0,39,59,0
243,1,3000.0,30,38,0
5346,1,20000.0,47,11,0
2,0,110000.0,60,6,0
1,0,200.0,30,5,0
0,0,11250.0,30,1,0
1,0,10000.0,30,99,0
2,0,10000.0,30,46,0
1,0,412500.0,30,11,0
190,1,4500.0,35,10,0
309,0,50000.0,32,49,0
3,0,1500.0,34,0,0
1,0,120000.0,34,0,0
3,0,150000.0,32,9,0
1,0,10000.0,30,3,0
0,0,5000.0,31,2,0
1,0,20000.0,30,6,0
13,1,25.0,18,3,0
4,0,5000.0,30,0,0
2,0,450.0,30,4,0
10,0,600.0,30,2,0
1,0,5000.0,30,4,0
3,0,5000.0,30,20,0
4,0,26250.0,30,2,0
2,0,40000.0,30,2,0
1188,1,5000.0,27,14,0
4,0,50000.0,32,1,0
1,0,5000.0,32,1,0
3,0,225.0,30,2,0
56,0,2500.0,31,29,0
1,0,1.0,7,0,0
0,0,798.0,30,4,0
7,0,500.0,30,3,0
57,1,5320.0,27,36,0
0,0,110.0,30,3,0
6,0,42000.0,26,5,0
3,0,20000.0,15,0,0
32,0,2200.0,40,37,0
26,0,25000.0,47,14,0
0,0,700.0,28,0,0
7,0,21000.0,31,43,0
2,0,14098.0,59,22,0
1,0,3750.0,30,7,0
49,1,12160.0,38,7,0
49,0,7980.0,21,13,0
0,0,400.0,30,3,0
1,0,532.0,30,6,0
0,0,100000.0,30,15,0
0,0,2000.0,30,25,0
149,1,3800.0,20,2,0
1,0,3000.0,30,3,0
16,0,50000.0,31,21,0
0,0,5.0,30,2,0
139,1,6000.0,33,9,0
2,0,1875.0,30,4,0
92,1,1330.0,30,1,0
1,0,5000.0,30,0,0
0,0,864.5,30,1,0
1,0,5000.0,30,1,0
151,1,2500.0,30,5,0
39,0,25000.0,28,23,0
2,0,2500.0,30,3,0
39,0,250000.0,25,70,0
34,1,750.0,25,19,0
0,0,1000.0,30,3,0
46,0,20000.0,33,9,0
3,0,2750.0,30,3,0
6,0,75000.0,30,3,0
0,0,12000.0,30,4,0
1,0,5000.0,30,57,0
0,0,2000.0,30,19,0
2,0,2900.0,18,9,0
0,0,1500.0,30,2,0
1,0,1500.0,30,1,0
90,1,3000.0,28,20,0
1,0,7000.0,30,2,0
50,1,3000.0,20,5,0
6,0,100.0,30,4,0
10,1,150.0,30,0,0
146,0,10000.0,60,25,0
0,0,50000.0,30,35,0
35,1,400.0,11,3,0
0,0,1500.0,30,2,0
4,0,1200.0,30,2,0
14,0,9000.0,30,8,0
14,0,15000.0,45,26,0
0,0,50.0,21,2,0
218,1,5000.0,30,1,0
3,0,5000.0,20,1,0
0,0,30000.0,30,0,0
14,0,33000.0,33,20,0
3,0,5500.0,25,17,0
0,0,2000.0,31,3,0
6,0,115.99999999999999,30,2,0
0,0,2500.0,31,2,0
2,0,2000.0,31,4,0
1,0,32000.0,30,4,0
6,0,800.0,29,0,0
2,0,300.0,30,3,0
3,0,5000.0,45,17,0
17,1,1000.0,21,10,0
41,1,3000.0,14,59,0
0,0,50.0,30,2,0
33,1,665.0,30,27,0
75,0,62000.0,35,13,0
84,0,10000.0,30,10,0
0,0,50000.0,31,3,0
1,0,760.0,28,0,0
0,0,399.0,30,0,0
17,1,500.0,22,8,0
1,0,500.0,30,5,0
102,1,1000.0,32,76,0
3,0,79800.0,30,11,0
9,0,1200.0,30,2,0
539,1,5000.0,31,2,0
3,0,25000.0,45,4,0
87,1,3000.0,30,16,0
0,0,2000.0,30,6,0
58,1,2500.0,30,4,0
2,0,87.0,26,2,0
1,0,7600.0,30,18,0
1,0,2280.0,30,3,0
3,0,8000.0,30,3,0
9,0,4000.0,60,40,0
1,0,565.25,25,0,0
27,1,800.0,30,23,0
8,0,2500.0,60,1,0
0,0,2000.0,7,96,0
1,0,5300.0,20,2,0
191,1,15000.0,31,49,0
9,1,9.799999999999999,7,3,0
46,1,5000.0,30,3,0
27,1,1000.0,45,17,0
2,0,3800.0,33,0,0
0,0,360.0,30,3,0
0,0,1000.0,24,10,0
18,0,3325.0,25,3,0
2,0,8800.0,30,1,0
0,0,280.0,28,0,0
13,1,1000.0,12,3,0
2,0,35000.0,60,1,0
20,1,1000.0,21,35,0
2,0,2660.0,21,0,0
0,0,665.0,20,2,0
3,0,8500.0,45,9,0
1,0,3000.0,31,0,0
14,0,2000.0,30,14,0
0,0,1000.0,30,37,0
0,0,600.0,14,2,0
5,0,2000.0,10,9,0
29,0,5000.0,25,5,1
807,1,10000.0,31,8,0
3,0,5000.0,30,4,0
3,0,2250.0,30,2,0
0,0,6650.0,30,0,0
0,0,46400.0,20,7,0
0,0,1875.0,30,13,0
1,0,500.0,45,10,0
1,0,100.0,30,5,0
2,0,500.0,30,5,0
0,0,48750.0,30,3,0
14,0,2000.0,30,43,0
2,0,50000.0,60,12,0
1,0,225.0,30,0,0
7,0,15000.0,35,62,0
3,0,1500.0,30,8,0
3,0,45.0,28,0,0
19,0,1000.0,30,2,0
46,1,1500.0,21,7,0
226,0,175000.0,35,59,0
180,1,15000.0,32,24,0
80,1,2500.0,56,23,0
20,1,1500.0,16,5,0
2,0,3000.0,7,14,0
143,1,3000.0,60,42,0
1,0,2280.0,30,0,0
35,1,2300.0,33,10,0
78,1,4000.0,29,50,0
6,0,23000.0,32,4,0
64,0,6650.0,28,7,0
1,0,24000.0,30,10,0
176,1,8000.0,34,43,0
43,0,24000.0,29,76,0
83,1,7500.0,24,47,0
165,1,3200.0,22,11,0
1,0,375.0,30,3,0
0,0,40000.0,30,9,0
5,0,10640.0,7,3,0
0,0,200.0,30,4,0
9,1,139.65,14,6,0
9,1,172.9,9,4,0
199,1,9500.0,35,24,0
2,0,26600.0,14,69,0
38,1,500.0,30,10,0
2,0,399.0,30,2,0
10,0,2000.0,20,58,0
27,0,4940.0,45,2,0
10,0,25000.0,50,70,0
4,0,4500.0,31,4,0
2,0,3000.0,25,7,0
4,0,5000.0,30,0,0
184,1,3750.0,30,7,0
962,1,7500.0,30,14,0
12,1,500.0,30,3,0
0,0,8500.0,30,1,0
70,0,66000.0,28,0,0
7,0,4000.0,30,43,0
2,0,8000.0,60,5,0
0,0,400.0,20,1,0
4,0,1500.0,30,0,0
1,0,75000.0,30,83,0
3,0,10000.0,35,13,0
0,0,560.0,30,0,0
13,0,6000.0,30,3,0
139,0,200000.0,60,97,0
2,0,5000.0,30,0,0
1,0,7.0,30,5,0
1,0,15000.0,30,3,0
1,0,65000.0,25,22,0
4,0,1467190.0,60,36,0
2,0,35000.0,30,5,0
1,0,11400.0,30,2,0
15,1,550.0,43,41,0
0,0,20000.0,29,6,0
0,0,7315.0,30,3,0
8,0,1500.0,29,37,0
0,0,3990.0,15,2,0
4,0,30000.0,35,1,0
0,0,3325.0,30,0,0
2,0,5000.0,30,3,0
2,0,6500.0,30,22,0
1,0,1500.0,30,0,0
123,1,6000.0,18,0,0
6,0,250000.0,30,0,0
2,0,10000.0,20,37,0
204,1,25000.0,35,21,0
0,0,323.0,32,0,0
9,0,25000.0,35,17,0
1,0,9800.0,30,5,0
1,0,23275.0,13,1,0
2,0,6900.0,60,15,0
0,0,5790.0,22,32,0
0,0,7000.0,31,16,0
25,0,18000.0,24,53,0
0,0,2000.0,30,5,0
1,0,70000.0,60,13,0
23,0,1463.0,7,1,0
59,0,15000.0,60,8,0
154,1,15300.0,45,30,0
0,0,20.0,30,0,0
4,0,5000.0,30,4,0
399,1,15000.0,21,6,0
0,0,13300.0,60,5,0
0,0,47.0,30,1,0
38,1,500.0,15,9,0
150,0,23000.0,31,13,0
3,0,15000.0,30,0,0
1,0,150000.0,30,4,0
5,0,2000.0,30,13,0
23,1,4500.0,28,84,0
1617,1,10000.0,30,8,0
4,0,4000.0,30,13,0
10,1,200.0,30,16,0
2,0,350.0,35,1,0
1,0,62.510000000000005,33,1,0
1,0,1250.0,35,1,0
2,0,133.0,20,3,0
0,0,5320.0,15,0,0
49,1,4000.0,34,24,0
0,0,3000.0,30,4,0
1,0,1.33,30,6,0
57,1,6000.0,30,45,0
80,1,3000.0,29,7,0
29,0,11000.0,30,34,0
79,1,7600.0,25,32,0
721,1,13965.0,40,53,0
140,1,6000.0,30,5,0
3,0,15000.0,30,5,0
30,1,600.0,60,8,0
1,0,8000.0,30,4,0
3,0,5000.0,30,0,0
2,0,850.0,7,1,0
3,0,6783.0,30,11,0
3,1,28.0,30,0,0
0,0,15200.0,30,0,0
18,1,300.0,30,1,0
5,0,6500.0,29,16,0
4,0,11000.0,23,7,0
20,0,500.0,26,1,0
2,0,1000.0,29,2,0
57,0,4500.0,23,31,0
5,0,2500.0,21,17,0
5,0,3500.0,30,0,0
8,1,100.0,53,51,0
3,0,41363.0,30,4,0
22,1,665.0,30,6,0
22,0,13300.0,30,80,0
71,0,50000.0,35,29,0
86,1,12500.0,30,14,0
1,0,700.0,30,13,0
0,0,33.25,35,0,0
9,0,3707.0,28,11,0
12,0,192850.0,30,25,0
2,0,30.0,35,1,0
15,0,12000.0,15,29,0
2,0,49000.0,30,6,0
3,0,10000.0,30,2,0
2,0,500.0,33,3,0
2,0,200.0,30,6,0
8,0,60000.0,30,1,0
6,0,25000.0,30,6,0
0,0,2000.0,30,5,0
1,0,5000.0,30,0,0
0,0,608.0,35,0,0
1,0,10.0,30,64,0
199,1,6000.0,28,7,0
3,0,25000.0,30,26,0
1,0,200000.0,30,4,0
13,0,2500.0,30,6,0
2,0,25000.0,36,0,0
12,0,10000.0,30,2,0
2,0,1000.0,30,0,0
1,0,2500.0,30,0,0
7,0,1000.0,23,40,0
1,0,150.0,30,3,0
11,0,3990.0,30,0,0
25,1,365.75,21,45,0
0,0,30.0,30,3,0
5,0,2280.0,28,0,0
464,0,50000.0,30,29,0
7,1,10.0,30,4,0
234,0,31920.0,30,38,0
49,0,24000.0,30,20,0
0,0,100000.0,30,2,0
1,0,500.0,30,2,0
0,0,25000.0,30,3,0
1,0,1000.0,30,2,0
3,0,6200.0,37,4,0
8,0,12500.0,36,14,0
0,0,19760.0,30,6,0
0,0,1000.0,33,1,0
211,1,20000.0,30,10,0
6,0,3143.0,30,3,0
1284,1,79800.0,30,99,0
0,0,5800.0,30,1,0
22,0,465.5,14,0,0
2,0,5481.0,30,5,0
0,0,10000.0,30,1,0
3,0,10000.0,30,5,0
2,0,150.0,30,1,0
0,0,500.0,30,6,0
15,0,2660.0,30,3,0
5,0,10.0,30,4,0
56,0,1500.0,30,13,0
4,0,3990.0,30,14,0
38,0,13300.0,33,16,0
4,0,5000.0,30,4,0
1,0,2660.0,30,1,0
0,0,5000.0,30,3,0
0,0,20000.0,30,3,0
0,0,8000.0,30,3,0
0,0,997.5,30,1,0
3,0,1000.0,30,0,0
5,1,100.0,30,5,0
41,0,10000.0,17,5,0
0,0,332.5,30,1,0
1,0,10000.0,30,6,0
102,1,15000.0,30,22,0
3,0,5000.0,30,3,0
7,0,1575.0,30,2,0
23,0,3300.0,57,0,0
7,0,4655.0,60,66,0
2,0,7500.0,30,4,0
0,0,6000.0,30,6,0
1,0,1200.0,30,3,0
101,1,3000.0,30,39,0
0,0,5.0,15,2,0
1,0,1200.0,30,3,0
0,0,500.0,30,3,0
8,0,39900.0,30,2,0
2,0,1000.0,30,3,0
11,1,106.0,30,5,0
0,0,380.0,30,1,0
1,0,5000.0,30,3,0
4,0,500.0,30,1,0
12,0,1596.0,30,91,0
3,0,350.0,30,3,0
0,0,1000.0,30,3,0
1,0,100.0,30,1,0
15,0,10000.0,30,83,0
18,0,25000.0,60,1,0
1,0,23607.5,30,1,0
3,0,1330.0,30,1,0
1,0,1330.0,30,1,0
3,0,15000.0,30,1,0
0,0,15000.0,30,5,0
0,0,15000.0,30,5,0
167,0,20000.0,35,6,0
0,0,8000.0,30,8,0
0,0,2000.0,30,0,0
1,0,15.0,30,5,0
80,0,7500.0,35,50,0
17,1,100.0,30,2,0
2,0,2600.0,30,4,0
0,0,45000.0,30,1,0
0,0,50000.0,30,65,0
1,0,10000.0,30,1,0
1,0,300.0,30,0,0
0,0,798.0,30,3,0
1,0,57.0,33,2,0
0,0,250.0,30,5,0
0,0,500.0,30,5,0
0,0,23200.0,30,3,0
0,0,75000.0,30,45,0
7,0,2500.0,30,0,0
3,0,850.0,30,6,0
5,0,1500.0,30,6,0
1,0,100000.0,30,8,0
238,1,14000.0,21,26,0
0,0,4655.0,30,3,0
0,0,1000000.0,30,3,0
7,0,5000.0,30,17,0
0,0,76000.0,30,1,0
1,0,4400.0,30,0,0
3,0,2000.0,30,6,0
2,0,75000.0,30,4,0
6,0,6000.0,30,4,0
0,0,100.0,30,4,0
91,1,75.0,30,3,0
1,0,3000.0,28,2,0
174,0,13000.0,45,24,0
23,0,150000.0,30,12,0
2,0,1000.0,30,35,0
0,0,20.0,30,0,0
1404,1,26250.0,30,70,0
1,0,532.0,15,2,0
4,0,45.0,30,2,0
1,0,4000.0,30,13,0
1,0,100.0,30,1,0
1,0,500.0,30,1,0
5,0,917.7,30,3,0
0,0,500.0,25,1,0
3,0,600.0,30,1,0
1,0,1000.0,30,0,0
1,0,5000000.0,30,3,0
0,0,5000.0,30,2,0
0,0,25000.0,30,3,0
0,0,150.0,30,13,0
19,0,10000.0,30,13,0
0,0,2000.0,30,5,0
230,1,15000.0,60,12,0
96,1,7980.0,28,10,0
0,0,10000.0,30,1,0
1,0,1250.0,30,0,0
0,0,12000.0,30,2,0
35,0,50000.0,30,5,0
1,0,133.0,30,3,0
0,0,5320.0,30,1,0
1,0,3000.0,20,63,0
0,0,300.0,30,6,0
0,0,5000.0,30,6,0
0,0,100.0,29,5,0
81,0,2900.0,14,39,0
1,0,22800.0,30,2,0
4,0,431000.0,35,43,0
0,0,1000.0,30,5,0
1,0,150.0,30,6,0
0,0,50000.0,30,5,0
2,0,2.0,30,6,0
1,0,13300.0,30,29,0
275,1,2700.0,28,69,0
84,1,912.0,30,3,0
1,0,2500.0,30,87,0
1,0,50000.0,30,1,0
0,0,150.0,30,5,0
0,0,30000.0,30,4,0
1,0,100.0,30,6,0
2,0,35000.0,30,5,0
0,0,11400.0,30,5,0
2,0,35.0,30,1,0
0,0,22800.0,30,7,0
3,0,10000.0,30,13,0
0,0,2500.0,30,6,0
0,0,50000.0,30,6,0
17,1,1000.0,30,3,0
54,1,2000.0,22,13,0
89,0,20000.0,36,48,0
0,0,1000.0,30,3,0
5,0,50000.0,30,2,0
0,0,850.0,30,2,0
26,0,5000.0,41,0,0
3,0,20000.0,30,2,0
1,0,1000.0,30,2,0
6,1,100.0,30,5,0
0,0,1000.0,30,4,0
4,0,4000.0,34,1,0
5,0,7600.0,30,52,0
1,1,22.8,30,2,0
12,1,20.0,30,4,0
0,0,7.6,30,1,0
0,0,20000.0,30,3,0
20,0,30000.0,30,76,0
29,0,30000.0,30,11,0
3,1,10.0,30,6,0
56,0,1500.0,30,6,0
3,0,1000.0,30,3,0
0,0,900.0,30,1,0
1,0,1000.0,35,1,0
35,0,4500.0,30,0,0
3,0,900.0,30,4,0
9,0,1500.0,35,0,0
4,0,65000.0,30,2,0
103,0,12500.0,30,46,0
1,0,100000.0,30,5,0
0,0,1200.0,30,68,0
18,1,15.2,30,0,0
44,1,1500.0,30,19,0
14,0,1000.0,30,5,0
0,0,9280.0,30,0,0
5,0,1000.0,30,2,0
1,0,112500.0,30,3,0
1,0,700.0,30,21,0
135,1,20000.0,30,65,0
5,0,2000.0,15,15,0
42,0,13300.0,31,16,0
8,0,3000.0,31,11,0
1,0,10000.0,30,3,0
0,0,89000.0,30,6,0
72,0,4500.0,30,14,0
75,1,1500.0,45,26,0
50,1,3000.0,30,56,0
1,0,380.0,30,1,0
0,0,1500.0,30,7,0
46,1,500.0,30,6,0
11,1,1000.0,15,4,0
0,0,2500.0,29,5,0
1,0,5000.0,60,36,0
26,1,1500.0,30,61,0
19,0,5250.0,30,7,0
1,0,12000.0,30,3,0
3,0,1520.0,30,3,0
4,0,10000.0,20,73,0
7,0,150.0,30,5,0
4,0,1000.0,30,12,0
799,1,8000.0,45,23,0
15,1,55.86,30,2,0
1,0,1500.0,30,33,0
2,0,5000.0,30,34,0
3,0,7500.0,30,2,0
60,0,4000.0,29,19,0
1,0,7896.0,30,3,0
0,0,3500.0,30,61,0
4,0,5000.0,34,4,0
1,0,3000.0,30,21,0
2,0,1500.0,30,2,0
0,0,13300.0,30,0,0
4614,1,7000.0,44,60,0
2,0,6000.0,30,6,0
23,0,1000.0,28,3,0
41,0,20000.0,30,7,0
3,0,35000.0,45,19,0
5,0,15.0,30,6,0
0,0,1100.0,6,2,0
27,0,1945.0,16,13,0
0,0,10000.0,30,6,0
575,1,18000.0,50,56,0
79,0,5000.0,30,7,0
60,0,375.0,30,17,0
0,0,25000.0,30,6,0
19,0,45000.0,35,42,0
0,0,20000.0,10,25,0
0,0,18240.0,30,0,0
8,0,1650.0,30,5,0
64,0,7500.0,16,7,0
0,0,55.0,15,4,0
79,1,2500.0,30,29,0
0,0,11000.0,35,2,0
1,0,1000.0,30,3,0
1,0,7000.0,30,78,0
2,1,30.0,30,5,0
3,0,8400.0,30,0,0
2,0,10.0,29,0,0
25,1,1050.0,15,5,0
3,0,21000.0,45,3,0
2,0,500.0,30,4,0
184,1,1000.0,30,19,0
3,0,9975.0,31,31,0
0,0,399.0,30,0,0
53,1,1000.0,10,42,0
24,0,10000.0,30,84,0
33,0,38000.0,36,48,0
0,0,10000.0,30,5,0
1,0,465.5,1,3,0
118,1,4000.0,45,5,0
0,0,6650.0,30,0,0
0,0,5000.0,30,7,0
0,0,19.950000000000003,30,3,0
0,0,100.0,30,7,0
7,0,250000.0,30,15,0
1513,1,100000.0,30,12,0
0,0,17000.0,30,7,0
1,0,4655.0,35,1,0
14,0,15000.0,30,25,0
0,0,12920.0,30,0,0
1,0,7539.999999999999,30,0,0
68,1,2500.0,21,4,0
16,0,3000.0,30,3,0
1,0,10000.0,30,63,0
3,0,600.0,30,29,0
1,0,10000.0,30,6,0
250,1,30000.0,30,64,0
452,1,9120.0,30,46,0
34,0,75000.0,45,34,0
2,0,7000.0,30,5,0
13,0,15000.0,30,3,0
0,0,3325.0,30,5,0
29,1,200.0,20,9,0
2,0,120000.0,30,5,0
0,0,300.0,30,5,0
4,0,400.0,23,7,0
2,0,6000.0,30,92,0
1,0,5500.0,45,11,0
2,0,41.25,30,0,0
10,0,5000.0,30,9,0
6,1,22.0,30,1,0
2,0,3750.0,30,0,0
2,0,8000.0,45,4,0
0,0,30.0,30,8,0
3,0,7500.0,34,2,0
3,0,100000.0,33,71,0
0,0,5000.0,30,7,0
10,0,11000.0,30,1,0
13,0,2500.0,35,14,0
0,0,100000.0,30,6,0
1,0,12000.0,15,19,0
4,0,15000.0,30,7,0
2,0,200.0,15,21,0
0,0,500.0,30,3,0
0,0,120.0,7,5,0
0,0,75000.0,30,4,0
0,0,3500.0,30,7,0
22,0,6650.0,30,8,0
318,1,11400.0,30,5,0
17,0,1250.0,30,5,0
2,0,200.0,30,7,0
3,0,10.0,30,5,0
5,0,3000.0,30,3,0
26,1,900.0,10,13,0
9,1,250.0,30,4,0
0,0,3990.0,30,0,0
43,0,1900.0,30,7,0
58,0,7500.0,35,30,0
7,0,12500.0,30,1,0
1,0,1500.0,7,20,0
62,1,3000.0,30,19,0
83,1,2660.0,32,29,0
3,0,500.0,30,4,0
0,0,500.0,30,4,0
2,0,5000.0,31,10,0
142,1,2500.0,30,3,0
8,0,25000.0,30,6,0
2,0,15000.0,30,7,0
2,0,11400.0,30,1,0
0,0,25.0,30,5,0
0,0,5000.0,30,5,0
1,0,580.0,30,3,0
16,0,13727.0,30,7,0
7,0,50000.0,60,75,0
2,0,30000.0,59,36,0
0,0,2500.0,30,20,0
0,0,1000.0,30,1,0
0,0,5000.0,30,1,0
0,0,5000.0,30,9,0
0,0,5700.0,24,3,0
0,0,3500.0,30,3,0
14,1,250.0,15,26,0
4,0,500.0,30,2,0
130,1,2000.0,14,10,0
10,0,17284.0,30,0,0
1,0,5500.0,30,2,0
11,0,6000.0,30,8,0
0,0,10000.0,30,5,0
7,0,2500.0,15,26,0
21,1,50.0,30,35,0
2,0,15000.0,30,4,0
0,0,500.0,30,7,0
49,0,38000.0,30,1,0
333,0,27500.0,30,66,0
11,0,3000.0,30,2,0
2,0,500000.0,30,0,0
31,0,1300.0,30,35,0
22,0,1200.0,21,15,0
0,0,350.0,30,2,0
0,0,20000.0,30,5,0
2,0,4640.0,30,2,0
1,0,7000.0,22,8,0
10,0,2280.0,30,4,0
135,1,15000.0,30,69,0
13,0,8645.0,60,18,0
0,0,19950.0,10,7,0
0,0,500.0,30,8,0
59,1,7500.0,30,10,0
40,0,4500.0,30,3,0
82,1,5000.0,30,14,0
1,0,50000.0,59,7,0
3,0,8000.0,30,3,0
14,0,3000.0,30,4,0
1,0,3000.0,30,4,0
0,0,5000.0,30,89,0
372,0,79800.0,31,41,0
68,1,3750.0,45,9,0
2,0,100.0,30,8,0
187,1,2500.0,33,59,0
0,0,600.0,30,0,0
25,1,1330.0,30,1,0
0,0,35000.0,30,1,0
0,0,2000.0,30,1,0
0,0,50.0,30,6,0
116,1,5000.0,30,55,0
0,0,5000.0,30,7,0
605,1,50000.0,30,1,0
1,0,100000.0,30,7,0
6,0,332.5,30,2,0
87,1,500.0,14,12,0
0,0,5000.0,30,5,0
1,0,5000.0,30,4,0
0,0,20000.0,30,2,0
2,0,57000.0,30,32,0
0,0,10.0,30,8,0
0,0,20000.0,30,2,0
0,0,40000.0,30,4,0
0,0,29000.0,30,6,0
3,0,3000.0,15,9,0
1,0,348.0,30,0,0
39,0,25000.0,30,40,0
1,0,1330.0,30,3,0
0,0,100000.0,30,2,0
0,0,250000.0,30,20,0
2,0,7500.0,30,5,0
0,0,100.0,34,2,0
8,1,20.0,30,6,0
0,0,13500.0,30,8,0
230,1,10000.0,30,21,0
0,0,3800.0,30,3,0
7,0,10000.0,30,0,0
20,1,2000.0,60,21,0
1570,1,30000.0,31,10,0
0,0,950000.0,30,2,0
3,0,1000.0,30,79,0
5,0,5000.0,31,4,0
15,0,1000.0,30,8,0
0,0,20000.0,45,8,0
0,0,7500.0,30,3,0
146,0,10000.0,30,11,0
7,0,15000.0,31,2,0
185,1,1500.0,30,4,0
3,0,7000.0,30,1,0
51,0,2100.0,30,3,0
1,0,300.0,28,27,0
5,0,4000.0,30,6,0
0,0,1500.0,30,47,0
1,0,40000.0,18,20,0
3,0,18000.0,30,21,0
1,0,8000.0,30,0,0
4,0,45000.0,30,8,0
0,0,1500.0,45,5,0
5,0,6650.0,30,8,0
4,0,42.0,30,2,0
0,0,3500.0,45,41,0
322,1,23000.0,32,27,0
3,0,2200.0,30,8,0
672,1,50000.0,30,41,0
515,1,10000.0,30,24,0
5,0,500000.0,36,0,0
1,0,1500.0,30,3,0
2,0,11.4,30,6,0
2,0,10000.0,30,0,0
1,0,1500.0,30,1,0
9,0,1000.0,60,72,0
10,0,3000.0,30,56,0
0,0,1896.2,30,0,0
1,0,2660.0,30,7,0
6,0,6500.0,60,45,0
103,1,6000.0,43,8,0
2,0,50000.0,59,31,0
19,1,2400.0,36,30,0
69,1,1000.0,59,11,0
10,0,4500.0,30,6,0
0,0,1500.0,30,1,0
287,0,55000.0,60,77,0
19,1,50.0,22,18,0
1,0,1000.0,45,6,0
4,0,2000.0,30,8,0
14,0,1750.0,31,2,0
15,1,300.0,30,4,0
1620,1,20000.0,45,51,0
2,0,100.0,30,0,0
0,0,5000.0,30,3,0
37,0,44444.0,30,13,0
15,0,29000.0,31,27,0
17,1,100.0,30,1,0
0,0,1000.0,60,19,0
26,1,2000.0,15,31,0
81,1,3700.0,22,1,0
6,0,2000.0,18,10,0
37,0,2100.0,24,0,0
2,0,300.0,29,9,0
2,0,3300.0,28,10,0
169,0,7500.0,45,7,0
7794,1,75000.0,30,43,0
2,0,300.0,30,10,0
1,0,10000.0,30,0,0
2,0,13300.0,30,1,0
0,0,2320.0,30,5,0
1,0,700.0,30,8,0
340,1,15000.0,29,82,0
1,0,40000.0,22,33,0
56,1,375.0,30,5,0
0,0,13300.0,30,79,0
0,0,10640.0,30,5,0
39,0,10000.0,30,29,0
1701,1,62510.0,32,19,0
19,1,665.0,14,2,0
5,0,6000.0,31,15,0
51,0,15000.0,45,70,0
2,0,7500.0,25,13,0
19,0,18500.0,27,2,0
11,0,10000.0,24,13,0
0,0,14630.0,30,2,0
0,0,6650.0,32,21,0
9,1,300.0,25,2,0
16,0,10000.0,30,11,0
1,0,7.6,30,6,0
2,0,1000.0,30,4,0
2,0,5000.0,30,8,0
448,0,25000.0,30,6,0
10,0,10000.0,36,10,0
0,0,1680.0,30,2,0
3,0,300.0,30,8,0
0,0,1000.0,60,4,0
14,0,1970.0,30,6,0
161,0,20000.0,32,11,0
15,0,2500.0,30,8,0
72,0,9800.0,45,29,0
0,0,200.0,30,8,0
15,0,30000.0,30,7,0
94,1,10000.0,30,49,0
3,0,5000.0,30,5,0
2,0,4000.0,58,9,0
2,0,100.0,30,0,0
0,0,4000.0,15,6,0
17,0,1000.0,30,23,0
0,0,0.75,15,10,0
22,1,600.0,30,15,0
391,1,20000.0,31,11,0
0,0,100.0,16,5,0
44,1,5500.0,30,10,0
0,0,6080.0,30,1,0
0,0,7500.0,25,13,0
1,0,10000.0,30,2,0
112,0,1000000.0,30,3,0
82,1,4000.0,14,25,0
1,0,1000.0,35,3,0
2,0,3724.0,30,2,0
163,1,10000.0,45,4,0
16,1,450.0,26,41,0
1,0,2995.0,30,8,0
6,0,1500.0,30,7,0
30,0,2000.0,30,11,0
1,0,6500.0,30,9,0
0,0,150.0,30,5,0
2,0,15000.0,30,73,0
0,0,150000.0,30,6,0
1,0,30000.0,30,6,0
1568,1,20000.0,30,3,0
1,0,10.0,30,1,0
101,1,12500.0,30,22,0
4,1,665.0,30,8,0
1,0,250.0,30,1,0
0,0,100000.0,30,4,0
1,0,912.0,30,0,0
140,1,7000.0,30,1,0
1,0,39.900000000000006,30,3,0
0,0,10000.0,30,6,0
0,0,4000.0,30,1,0
1,0,10000.0,30,1,0
39,0,7000.0,31,16,0
2,0,50000000.0,11,1,0
0,0,7000.0,30,3,0
1,0,20000.0,30,1,0
0,0,600.0,30,1,0
0,0,2500.0,14,9,0
